This file is created using RaceChrono v10.2.4 ( http://racechrono.com/ ).
Format,3
Session title,"Sonoma"
Session type,Lap timing
Track name,"Sonoma"
Driver name,
Created,28/08/2024,17:59
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,altitude,altitude_precision,bearing,coordinate_precision,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed
unix time,,,s,m,m,DOP,deg,DOP,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,calc,calc,calc,calc,calc,calc
1724868022.65,0,,0.05,0.02,8.6,,303.0,1.8,10.0,1.0,38.1602938,-122.4538903,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868022.7,0,,0.1,0.04,8.6,,303.0,1.8,10.0,1.0,38.1602937,-122.4538903,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868022.75,0,,0.15,0.0685,8.6,,303.0,1.8,10.0,1.0,38.1602934,-122.4538903,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868022.8,0,,0.2,0.097,8.6,,303.0,1.8,10.0,1.0,38.1602932,-122.4538902,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868022.85,0,,0.25,0.117,8.6,,303.0,1.8,10.0,1.0,38.160293,-122.4538903,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868022.9,0,,0.3,0.137,8.6,,303.0,1.8,10.0,1.0,38.1602928,-122.4538903,8.0,0.0,0.00344,20.0,-0.00326,0.12084,0.00111,0.0
1724868022.9,0,,0.3,0.137,8.6,,303.0,1.8,10.0,1.0,38.1602928,-122.4538903,8.0,0.0,0.00344,20.0,-0.00326,0.12084,0.00111,0.0
1724868022.95,0,,0.35,0.1555,8.6,,303.0,1.8,10.0,1.0,38.1602927,-122.4538903,8.0,0.0,0.01227,20.0,-0.01161,0.43076,0.00397,0.0
1724868023.0,0,,0.4,0.174,8.6,2.9,303.0,1.8,10.0,1.0,38.1602925,-122.4538903,8.0,0.0,0.02334,20.0,-0.02204,0.81577,0.00766,0.0
1724868023.05,0,,0.45,0.194,8.6,2.9,303.0,1.8,10.0,1.0,38.1602923,-122.4538904,8.0,0.0,0.03718,20.0,-0.03503,1.29257,0.01246,0.0
1724868023.1,0,,0.5,0.214,8.6,2.9,303.0,1.8,10.0,1.0,38.1602922,-122.4538905,8.0,0.0,0.05687,20.0,-0.05352,1.97215,0.01924,0.0
1724868023.15,0,,0.55,0.2325,8.6,2.9,303.0,1.8,10.0,1.0,38.160292,-122.4538905,8.0,0.0,0.08322,20.0,-0.07826,2.88192,0.02828,0.0
1724868023.2,0,,0.6,0.251,8.6,2.9,303.0,1.8,10.0,1.0,38.1602918,-122.4538905,8.0,0.0,0.11593,20.0,-0.10888,4.00502,0.0398,0.0
1724868023.2,0,,0.6,0.251,8.6,2.9,303.0,1.8,10.0,1.0,38.1602918,-122.4538905,8.0,0.0,0.11593,20.0,-0.10888,4.00502,0.0398,0.0
1724868023.25,0,,0.65,0.2605,8.6,2.9,303.0,1.8,10.0,1.0,38.1602918,-122.4538905,8.0,0.0,0.15378,20.0,-0.14415,5.29459,0.05356,0.0
1724868023.3,0,,0.7,0.27,8.6,2.9,303.0,1.8,10.0,1.0,38.1602917,-122.4538905,8.0,0.0,0.19428,20.0,-0.18174,6.66218,0.06866,0.0
1724868023.3,0,,0.7,0.27,8.6,2.9,303.0,1.8,10.0,1.0,38.1602917,-122.4538905,8.0,0.0,0.19428,20.0,-0.18174,6.66218,0.06866,0.0
1724868023.35,0,,0.75,0.2985,8.6,2.9,303.0,1.8,10.0,1.0,38.1602914,-122.4538904,8.0,0.0,0.23258,20.0,-0.21707,7.93579,0.08353,0.0
1724868023.4,0,,0.8,0.327,8.6,2.9,303.0,1.8,10.0,1.0,38.1602912,-122.4538903,8.0,0.0,0.26406,20.0,-0.24577,8.95427,0.09657,0.0
1724868023.45,0,,0.85,0.3365,8.6,2.9,303.0,1.8,10.0,1.0,38.1602911,-122.4538903,8.0,0.257,0.28428,20.0,-0.26372,9.56463,0.10614,0.257
1724868023.5,0,,0.9,0.346,8.6,2.9,110.7,1.8,10.0,1.0,38.160291,-122.4538903,8.0,0.514,0.28961,20.0,-0.26786,9.65503,0.11012,0.514
1724868023.55,0,,0.95,0.3735,8.6,2.9,110.7,1.8,10.0,1.0,38.1602908,-122.4538903,8.0,0.54,0.27853,20.0,-0.25714,9.18809,0.10704,0.54
1724868023.6,0,,1.0,0.401,8.6,2.9,106.1,1.8,10.0,1.0,38.1602905,-122.4538903,8.0,0.566,0.25242,20.0,-0.23274,8.20885,0.09772,0.566
1724868023.65,0,,1.05,0.4365,8.6,2.9,106.1,1.8,10.0,1.0,38.1602903,-122.4538901,8.0,0.566,0.21454,20.0,-0.19796,6.84277,0.08269,0.566
1724868023.7,0,,1.1,0.472,8.6,2.9,106.1,1.8,10.0,1.0,38.16029,-122.4538898,8.0,0.566,0.16896,20.0,-0.15714,5.25498,0.06208,0.566
1724868023.75,0,,1.15,0.5065,8.6,2.9,106.1,1.8,10.0,1.0,38.1602898,-122.4538895,8.0,0.6175,0.12078,20.0,-0.11496,3.62512,0.03704,0.6175
1724868023.8,0,,1.2,0.541,8.6,2.9,103.5,1.8,10.0,1.0,38.1602897,-122.4538892,8.0,0.669,0.07639,20.0,-0.07584,2.12299,0.00919,0.669
1724868023.8,0,,1.2,0.541,8.6,2.9,103.5,1.8,10.0,1.0,38.1602897,-122.4538892,8.0,0.669,0.07639,20.0,-0.07584,2.12299,0.00919,0.669
1724868023.85,0,,1.25,0.587,8.6,2.9,103.5,1.8,10.0,1.0,38.1602894,-122.4538888,8.0,0.669,0.04704,20.0,-0.04269,0.86326,-0.01977,0.669
1724868023.9,0,,1.3,0.633,8.6,2.9,95.9,1.8,10.0,1.0,38.1602892,-122.4538883,8.0,0.669,0.05083,20.0,-0.01697,-0.09547,-0.04792,0.669
1724868023.95,0,,1.35,0.68,8.6,2.9,95.9,1.8,10.0,1.0,38.1602888,-122.453888,8.0,0.6175,0.07303,20.0,0.00092,-0.73666,-0.07302,0.6175
1724868024.0,0,,1.4,0.727,8.6,2.9,89.3,1.8,10.0,1.0,38.1602885,-122.4538877,8.0,0.566,0.09388,20.0,0.01178,-1.09069,-0.09314,0.566
1724868024.0,0,,1.4,0.727,8.6,2.9,89.3,1.8,10.0,1.0,38.1602885,-122.4538877,8.0,0.566,0.09388,20.0,0.01178,-1.09069,-0.09314,0.566
1724868024.05,0,,1.45,0.779,8.6,2.9,89.3,1.7,10.0,1.0,38.1602883,-122.4538872,8.0,0.283,0.10885,20.0,0.01855,-1.27141,-0.10726,0.283
1724868024.1,0,,1.5,0.831,8.6,2.9,89.3,1.6,10.0,1.0,38.160288,-122.4538867,8.0,0.0,0.11628,20.0,0.02201,-1.31491,-0.11418,0.0
1724868024.15,0,,1.55,0.8425,8.6,2.9,89.3,1.6,10.0,1.0,38.1602879,-122.4538866,8.0,0.0,0.11458,20.0,0.02021,-1.15583,-0.11279,0.0
1724868024.2,0,,1.6,0.854,8.6,2.9,89.3,1.6,10.0,1.0,38.1602878,-122.4538865,8.0,0.0,0.10564,20.0,0.0157,-0.89766,-0.10446,0.0
1724868024.25,0,,1.65,0.874,8.6,2.9,89.3,1.9,10.0,1.0,38.1602877,-122.4538864,8.0,0.0,0.09228,20.0,0.01168,-0.66774,-0.09154,0.0
1724868024.3,0,,1.7,0.894,8.6,2.9,89.3,2.2,10.0,1.0,38.1602875,-122.4538863,8.0,0.0,0.07642,20.0,0.00832,-0.47584,-0.07597,0.0
1724868024.3,0,,1.7,0.894,8.6,2.9,89.3,2.2,10.0,1.0,38.1602875,-122.4538863,8.0,0.0,0.07642,20.0,0.00832,-0.47584,-0.07597,0.0
1724868024.35,0,,1.75,0.937,8.6,2.9,89.3,1.9,10.0,1.0,38.1602872,-122.4538861,8.0,0.0,0.06012,20.0,0.00562,-0.32147,-0.05986,0.0
1724868024.4,0,,1.8,0.98,8.6,2.9,89.3,1.6,10.0,1.0,38.1602868,-122.4538858,8.0,0.0,0.04502,20.0,0.00358,-0.20466,-0.04488,0.0
1724868024.45,0,,1.85,1.0085,8.6,2.9,89.3,1.6,10.0,1.0,38.1602867,-122.4538856,8.0,0.0,0.03193,20.0,0.00209,-0.11969,-0.03187,0.0
1724868024.5,0,,1.9,1.037,8.6,2.9,89.3,1.6,10.0,1.0,38.1602865,-122.4538853,8.0,0.0,0.0214,20.0,0.00106,-0.06083,-0.02138,0.0
1724868024.5,0,,1.9,1.037,8.6,2.9,89.3,1.6,10.0,1.0,38.1602865,-122.4538853,8.0,0.0,0.0214,20.0,0.00106,-0.06083,-0.02138,0.0
1724868024.55,0,,1.95,1.0545,8.6,2.9,89.3,1.6,10.0,1.0,38.1602866,-122.4538852,8.0,0.0,0.01353,20.0,0.00045,-0.02598,-0.01352,0.0
1724868024.6,0,,2.0,1.072,8.6,2.9,89.3,1.6,10.0,1.0,38.1602867,-122.453885,8.0,0.0,0.008,20.0,0.00012,-0.0069,-0.008,0.0
1724868024.65,0,,2.05,1.0865,8.6,2.9,89.3,1.6,10.0,1.0,38.1602867,-122.4538848,8.0,0.0,0.00394,20.0,0.0,0.0,-0.00394,0.0
1724868024.7,0,,2.1,1.101,8.6,2.9,89.3,1.6,10.0,1.0,38.1602867,-122.4538847,8.0,0.0,0.00105,20.0,0.0,0.0,-0.00105,0.0
1724868024.75,0,,2.15,1.1325,8.6,2.9,89.3,1.6,10.0,1.0,38.1602864,-122.4538845,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868024.8,0,,2.2,1.164,8.6,2.9,89.3,1.6,10.0,1.0,38.1602862,-122.4538843,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868024.85,0,,2.25,1.1875,8.6,2.9,89.3,1.7,10.0,1.0,38.160286,-122.4538842,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868024.9,0,,2.3,1.211,8.6,2.9,89.3,1.8,10.0,1.0,38.1602858,-122.453884,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868024.9,0,,2.3,1.211,8.6,2.9,89.3,1.8,10.0,1.0,38.1602858,-122.453884,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868024.95,0,,2.35,1.2395,8.6,2.9,89.3,1.8,10.0,1.0,38.1602856,-122.4538839,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.0,0,,2.4,1.268,8.6,2.9,89.3,1.8,10.0,1.0,38.1602853,-122.4538838,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.0,0,,2.4,1.268,8.6,2.9,89.3,1.8,10.0,1.0,38.1602853,-122.4538838,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.05,0,,2.45,1.297,8.6,2.9,89.3,1.8,10.0,1.0,38.1602851,-122.4538838,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.1,0,,2.5,1.326,8.6,2.9,89.3,1.8,10.0,1.0,38.1602848,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.15,0,,2.55,1.363,8.6,2.9,89.3,1.8,10.0,1.0,38.1602845,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.2,0,,2.6,1.4,8.6,2.9,89.3,1.8,10.0,1.0,38.1602842,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.25,0,,2.65,1.4,8.6,2.9,89.3,1.8,10.0,1.0,38.1602842,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.3,0,,2.7,1.4,8.6,2.9,89.3,1.8,10.0,1.0,38.1602842,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.35,0,,2.75,1.4095,8.6,2.9,89.3,3.55,10.0,1.0,38.1602841,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.4,0,,2.8,1.419,8.6,2.9,89.3,5.3,10.0,1.0,38.160284,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.4,0,,2.8,1.419,8.6,2.9,89.3,5.3,10.0,1.0,38.160284,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.45,0,,2.85,1.419,8.6,2.9,89.3,3.55,10.0,1.0,38.160284,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.5,0,,2.9,1.419,8.6,2.9,89.3,1.8,10.0,1.0,38.160284,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.5,0,,2.9,1.419,8.6,2.9,89.3,1.8,10.0,1.0,38.160284,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.55,0,,2.95,1.456,8.6,2.9,89.3,1.8,10.0,1.0,38.1602837,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.6,0,,3.0,1.493,8.6,2.9,89.3,1.8,10.0,1.0,38.1602833,-122.4538837,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.65,0,,3.05,1.5305,8.6,2.9,89.3,1.8,10.0,1.0,38.160283,-122.4538836,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.7,0,,3.1,1.568,8.6,2.9,89.3,1.8,10.0,1.0,38.1602827,-122.4538835,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.75,0,,3.15,1.606,8.6,2.9,89.3,1.8,10.0,1.0,38.1602823,-122.4538834,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868025.8,0,,3.2,1.644,8.6,2.9,89.3,1.8,10.0,1.0,38.160282,-122.4538833,8.0,0.0,0.00089,20.0,0.00022,-0.0127,0.00086,0.0
1724868025.85,0,,3.25,1.644,8.6,2.9,89.3,1.8,10.0,1.0,38.160282,-122.4538833,8.0,0.0,0.00333,20.0,0.00084,-0.0478,0.00322,0.0
1724868025.9,0,,3.3,1.644,8.6,2.9,89.3,1.8,10.0,1.0,38.160282,-122.4538833,8.0,0.0,0.00663,20.0,0.00178,-0.10126,0.00639,0.0
1724868025.9,0,,3.3,1.644,8.6,2.9,89.3,1.8,10.0,1.0,38.160282,-122.4538833,8.0,0.0,0.00663,20.0,0.00178,-0.10126,0.00639,0.0
1724868025.95,0,,3.35,1.6715,8.6,2.9,89.3,1.8,10.0,1.0,38.1602818,-122.4538833,8.0,0.0,0.01094,20.0,0.00316,-0.18008,0.01047,0.0
1724868026.0,0,,3.4,1.699,8.6,2.9,89.3,1.8,10.0,1.0,38.1602815,-122.4538833,8.0,0.0,0.0171,20.0,0.00509,-0.29017,0.01632,0.0
1724868026.0,0,,3.4,1.699,8.6,2.9,89.3,1.8,10.0,1.0,38.1602815,-122.4538833,8.0,0.0,0.0171,20.0,0.00509,-0.29017,0.01632,0.0
1724868026.05,0,,3.45,1.723,8.6,2.9,89.3,1.7,10.0,1.0,38.1602813,-122.4538832,8.0,0.0,0.02534,20.0,0.00763,-0.4352,0.02416,0.0
1724868026.1,0,,3.5,1.747,8.6,2.9,89.3,1.6,10.0,1.0,38.1602812,-122.453883,8.0,0.0,0.03561,20.0,0.01091,-0.62226,0.0339,0.0
1724868026.15,0,,3.55,1.7665,8.6,2.9,89.3,1.6,10.0,1.0,38.160281,-122.4538829,8.0,0.0,0.04754,20.0,0.01487,-0.84828,0.04516,0.0
1724868026.2,0,,3.6,1.786,8.6,2.9,89.3,1.6,10.0,1.0,38.1602808,-122.4538828,8.0,0.0,0.05948,20.0,0.01926,-1.09872,0.05628,0.0
1724868026.25,0,,3.65,1.8045,8.6,2.9,89.3,1.6,10.0,1.0,38.1602807,-122.4538828,8.0,0.0,0.06951,20.0,0.02369,-1.35194,0.06535,0.0
1724868026.3,0,,3.7,1.823,8.6,2.9,89.3,1.6,10.0,1.0,38.1602805,-122.4538828,8.0,0.0,0.0769,20.0,0.02774,-1.5829,0.07172,0.0
1724868026.35,0,,3.75,1.851,8.6,2.9,89.3,1.6,10.0,1.0,38.1602803,-122.4538828,8.0,0.2315,0.0802,20.0,0.03091,-1.76388,0.074,0.2315
1724868026.4,0,,3.8,1.879,8.6,2.9,74.4,1.6,10.0,1.0,38.16028,-122.4538828,8.0,0.463,0.07765,20.0,0.03278,-1.87089,0.0704,0.463
1724868026.4,0,,3.8,1.879,8.6,2.9,74.4,1.6,10.0,1.0,38.16028,-122.4538828,8.0,0.463,0.07765,20.0,0.03278,-1.87089,0.0704,0.463
1724868026.45,0,,3.85,1.9025,8.6,2.9,74.4,1.45,10.0,1.0,38.1602798,-122.4538827,8.0,0.463,0.06881,20.0,0.03311,-1.88985,0.06032,0.463
1724868026.5,0,,3.9,1.926,8.6,2.9,66.7,1.3,10.0,1.0,38.1602797,-122.4538825,8.0,0.463,0.05449,20.0,0.03186,-1.81889,0.04421,0.463
1724868026.5,0,,3.9,1.926,8.6,2.9,66.7,1.3,10.0,1.0,38.1602797,-122.4538825,8.0,0.463,0.05449,20.0,0.03186,-1.81889,0.04421,0.463
1724868026.55,0,,3.95,1.95,8.6,2.9,66.7,1.3,10.0,1.0,38.1602796,-122.4538823,8.0,0.463,0.03746,20.0,0.02924,-1.66929,0.02341,0.463
1724868026.6,0,,4.0,1.974,8.6,2.9,67.8,1.3,10.0,1.0,38.1602795,-122.453882,8.0,0.463,0.0256,20.0,0.0256,-1.46164,-0.0,0.463
1724868026.65,0,,4.05,1.9935,8.6,2.9,67.8,1.3,10.0,1.0,38.1602793,-122.4538819,8.0,0.463,0.03172,20.0,0.0214,-1.22212,-0.02341,0.463
1724868026.7,0,,4.1,2.013,8.6,2.9,66.4,1.3,10.0,1.0,38.1602792,-122.4538818,8.0,0.463,0.0474,20.0,0.01711,-0.9774,-0.04421,0.463
1724868026.7,0,,4.1,2.013,8.6,2.9,66.4,1.3,10.0,1.0,38.1602792,-122.4538818,8.0,0.463,0.0474,20.0,0.01711,-0.9774,-0.04421,0.463
1724868026.75,0,,4.15,2.051,8.6,2.9,66.4,1.3,10.0,1.0,38.1602788,-122.4538818,8.0,0.2315,0.06172,20.0,0.0131,-0.74829,-0.06032,0.2315
1724868026.8,0,,4.2,2.089,8.6,2.9,66.4,1.3,10.0,1.0,38.1602785,-122.4538817,8.0,0.0,0.07105,20.0,0.00961,-0.54917,-0.0704,0.0
1724868026.85,0,,4.25,2.1125,8.6,2.9,66.4,1.3,10.0,1.0,38.1602783,-122.4538815,8.0,0.0,0.07431,20.0,0.00678,-0.3874,-0.074,0.0
1724868026.9,0,,4.3,2.136,8.6,2.9,66.4,1.3,10.0,1.0,38.1602782,-122.4538813,8.0,0.0,0.07187,20.0,0.0046,-0.2629,-0.07172,0.0
1724868026.95,0,,4.35,2.1455,8.6,2.8,66.4,1.3,10.0,1.0,38.1602781,-122.4538813,8.0,0.0,0.06541,20.0,0.00289,-0.16499,-0.06535,0.0
1724868027.0,0,,4.4,2.155,8.6,2.7,66.4,1.3,10.0,1.0,38.160278,-122.4538813,8.0,0.0,0.0563,20.0,0.0016,-0.09131,-0.05628,0.0
1724868027.05,0,,4.45,2.164,8.6,2.7,66.4,1.3,10.0,1.0,38.1602779,-122.4538813,8.0,0.0,0.04517,20.0,0.00082,-0.04709,-0.04516,0.0
1724868027.1,0,,4.5,2.173,8.6,2.7,66.4,1.3,10.0,1.0,38.1602778,-122.4538813,8.0,0.0,0.0339,20.0,0.00039,-0.02242,-0.0339,0.0
1724868027.15,0,,4.55,2.185,8.6,2.7,66.4,1.3,10.0,1.0,38.1602778,-122.4538814,8.0,0.0,0.02416,20.0,0.00019,-0.01112,-0.02416,0.0
1724868027.2,0,,4.6,2.197,8.6,2.7,66.4,1.3,10.0,1.0,38.1602777,-122.4538815,8.0,0.0,0.01632,20.0,0.00014,-0.008,-0.01632,0.0
1724868027.2,0,,4.6,2.197,8.6,2.7,66.4,1.3,10.0,1.0,38.1602777,-122.4538815,8.0,0.0,0.01632,20.0,0.00014,-0.008,-0.01632,0.0
1724868027.25,0,,4.65,2.206,8.6,2.7,66.4,1.3,10.0,1.0,38.1602776,-122.4538815,8.0,0.0,0.01047,20.0,0.00008,-0.00451,-0.01047,0.0
1724868027.3,0,,4.7,2.215,8.6,2.7,66.4,1.3,10.0,1.0,38.1602775,-122.4538815,8.0,0.0,0.00639,20.0,0.00002,-0.0012,-0.00639,0.0
1724868027.35,0,,4.75,2.215,8.6,2.7,66.4,1.3,10.0,1.0,38.1602775,-122.4538815,8.0,0.0,0.00322,20.0,0.0,0.0,-0.00322,0.0
1724868027.4,0,,4.8,2.215,8.6,2.7,66.4,1.3,10.0,1.0,38.1602775,-122.4538815,8.0,0.0,0.00086,20.0,0.0,0.0,-0.00086,0.0
1724868027.4,0,,4.8,2.215,8.6,2.7,66.4,1.3,10.0,1.0,38.1602775,-122.4538815,8.0,0.0,0.00086,20.0,0.0,0.0,-0.00086,0.0
1724868027.45,0,,4.85,2.2335,8.6,2.7,66.4,1.3,10.0,1.0,38.1602773,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.5,0,,4.9,2.252,8.6,2.7,66.4,1.3,10.0,1.0,38.1602772,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.55,0,,4.95,2.2705,8.6,2.7,66.4,1.3,10.0,1.0,38.160277,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.6,0,,5.0,2.289,8.6,2.7,66.4,1.3,10.0,1.0,38.1602768,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.65,0,,5.05,2.309,8.6,2.7,66.4,1.3,10.0,1.0,38.1602767,-122.4538814,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.7,0,,5.1,2.329,8.6,2.7,66.4,1.3,10.0,1.0,38.1602765,-122.4538813,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.7,0,,5.1,2.329,8.6,2.7,66.4,1.3,10.0,1.0,38.1602765,-122.4538813,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.75,0,,5.15,2.3475,8.6,2.7,66.4,1.3,10.0,1.0,38.1602763,-122.4538813,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.8,0,,5.2,2.366,8.6,2.7,66.4,1.3,10.0,1.0,38.1602762,-122.4538813,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.85,0,,5.25,2.378,8.6,2.7,66.4,1.3,10.0,1.0,38.1602761,-122.4538814,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.9,0,,5.3,2.39,8.6,2.7,66.4,1.3,10.0,1.0,38.160276,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.9,0,,5.3,2.39,8.6,2.7,66.4,1.3,10.0,1.0,38.160276,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868027.95,0,,5.35,2.41,8.6,2.8,66.4,1.55,10.0,1.0,38.1602758,-122.4538816,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.0,0,,5.4,2.43,8.6,2.9,66.4,1.8,10.0,1.0,38.1602757,-122.4538817,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.05,0,,5.45,2.4485,8.6,2.9,66.4,1.8,10.0,1.0,38.1602755,-122.4538817,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.1,0,,5.5,2.467,8.6,2.9,66.4,1.8,10.0,1.0,38.1602753,-122.4538817,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.15,0,,5.55,2.4785,8.6,2.9,66.4,1.8,10.0,1.0,38.1602753,-122.4538818,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.2,0,,5.6,2.49,8.6,2.9,66.4,1.8,10.0,1.0,38.1602752,-122.4538818,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.2,0,,5.6,2.49,8.6,2.9,66.4,1.8,10.0,1.0,38.1602752,-122.4538818,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.25,0,,5.65,2.51,8.6,2.9,66.4,1.7,10.0,1.0,38.160275,-122.4538818,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.3,0,,5.7,2.53,8.6,2.9,66.4,1.6,10.0,1.0,38.1602748,-122.4538817,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.35,0,,5.75,2.5445,8.6,2.9,66.4,1.6,10.0,1.0,38.1602748,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.4,0,,5.8,2.559,8.6,2.9,66.4,1.6,10.0,1.0,38.1602748,-122.4538813,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.4,0,,5.8,2.559,8.6,2.9,66.4,1.6,10.0,1.0,38.1602748,-122.4538813,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.45,0,,5.85,2.579,8.6,2.9,66.4,1.6,10.0,1.0,38.1602747,-122.4538814,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.5,0,,5.9,2.599,8.6,2.9,66.4,1.6,10.0,1.0,38.1602745,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.55,0,,5.95,2.6085,8.6,2.9,66.4,1.6,10.0,1.0,38.1602744,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.6,0,,6.0,2.618,8.6,2.9,66.4,1.6,10.0,1.0,38.1602743,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.65,0,,6.05,2.638,8.6,2.9,66.4,1.7,10.0,1.0,38.1602742,-122.4538816,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.7,0,,6.1,2.658,8.6,2.9,66.4,1.8,10.0,1.0,38.160274,-122.4538817,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.7,0,,6.1,2.658,8.6,2.9,66.4,1.8,10.0,1.0,38.160274,-122.4538817,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.75,0,,6.15,2.6695,8.6,2.9,66.4,1.7,10.0,1.0,38.1602739,-122.4538816,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.8,0,,6.2,2.681,8.6,2.9,66.4,1.6,10.0,1.0,38.1602738,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.85,0,,6.25,2.6905,8.6,2.9,66.4,1.6,10.0,1.0,38.1602738,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.9,0,,6.3,2.7,8.6,2.9,66.4,1.6,10.0,1.0,38.1602737,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.9,0,,6.3,2.7,8.6,2.9,66.4,1.6,10.0,1.0,38.1602737,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868028.95,0,,6.35,2.7185,8.6,2.9,66.4,1.7,10.0,1.0,38.1602735,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1724868029.0,0,,6.4,2.737,8.6,2.9,66.4,1.8,10.0,1.0,38.1602733,-122.4538815,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
